Country,Year,PDF_URL,Source,Document_Title,Status,Notes
Sierra Leone,2017,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Sierra Leone,2018,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Sierra Leone,2019,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Solomon Islands,2013,https://documents.worldbank.org/curated/en/148241467812202459/pdf/Solomon-Islands-Joint-World-Bank-Fund-debt-sustainability-analysis-2013-update.pdf,World Bank/IMF,Solomon Islands - Joint World Bank-Fund debt sustainability analysis 2013 update,Needs Verification,WB Report #84439; published 2013-12-16
Solomon Islands,2018,https://documents.worldbank.org/curated/en/510981544812632451/pdf/IBArchive-6e8360c8-0f9a-450d-8324-d3cfa8d209c0.pdf,World Bank/IMF,Solomon Islands - Joint Bank-Fund Debt Sustainability Analysis : 2018 Update,Needs Verification,WB Report #132943; published 2018-12-11
Solomon Islands,2020,https://documents.worldbank.org/curated/en/249291585852891328/pdf/IBArchive-a41cff17-3a30-4268-8b80-a478dc009830.pdf,World Bank/IMF,Solomon Islands - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #147300; published 2020-03-30
Solomon Islands,2020,https://documents.worldbank.org/curated/en/787831596488254652/pdf/IBArchive-52df4dc5-f266-4fe7-8d66-2139fccb31fe.pdf,World Bank/IMF,Solomon Islands - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #151385; published 2020-06-01
Solomon Islands,2022,https://documents.worldbank.org/curated/en/821051648753299440/pdf/IBArchive-ec64e5db-9e32-4944-9c1d-0315de192f22.pdf,World Bank/IMF,Solomon Islands : Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #170063; published 2022-03-01
Solomon Islands,2023,https://documents.worldbank.org/curated/en/099061623110535858/pdf/BOSIB-175a3b54-5fd5-4e37-b009-1c68d3acd660.pdf,World Bank/IMF,Solomon Islands - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #182923; published 2023-05-31
Solomon Islands,2025,https://documents.worldbank.org/curated/en/099042425125526964/pdf/BOSIB-a5e50811-bfda-4712-8db7-8fec3a6026da.pdf,World Bank/IMF,Solomon Islands – Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #200865; published 2025-02-28
Solomon Islands,2005,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Solomon Islands,2006,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Solomon Islands,2007,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Solomon Islands,2008,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Solomon Islands,2009,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Solomon Islands,2010,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Solomon Islands,2011,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Solomon Islands,2012,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Solomon Islands,2014,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Solomon Islands,2015,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Solomon Islands,2016,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Solomon Islands,2017,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Solomon Islands,2019,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Solomon Islands,2021,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Solomon Islands,2024,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Somalia,2019,https://documents.worldbank.org/curated/en/678011570772436350/pdf/Somalia-Joint-World-Bank-IMF-Debt-Sustainability-Analysis-August-2019.pdf,World Bank/IMF,Somalia - Joint World Bank-IMF Debt Sustainability Analysis : August 2019,Needs Verification,WB Report #142543; published 2019-08-01
Somalia,2020,https://documents.worldbank.org/curated/en/399761608603357966/pdf/IBArchive-64eef68e-9f03-4259-bd30-d9f2dfb9c283.pdf,World Bank/IMF,Somalia - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #155300; published 2020-12-01
Somalia,2022,https://documents.worldbank.org/curated/en/099415008302290450/pdf/BOSIB-06852129-c999-47a1-9b58-fb048715e038.pdf,World Bank/IMF,Somalia - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #175602; published 2022-08-29
Somalia,2023,https://documents.worldbank.org/curated/en/099063023133538413/pdf/BOSIB-1d9ec648-2621-4a0b-a138-61f3193f5b7a.pdf,World Bank/IMF,Somalia - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #183670; published 2023-05-31
Somalia,2023,https://documents.worldbank.org/curated/en/099013024163525722/pdf/BOSIB-cab64c76-a36b-4e85-96b9-7b9eb9b82799.pdf,World Bank/IMF,Somalia - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #187445; published 2023-11-30
Somalia,2024,https://documents.worldbank.org/curated/en/099071524145526093/pdf/BOSIB-1b6018f8-8a40-41ed-927c-36a4275ff30b.pdf,World Bank/IMF,Somalia - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #192578; published 2024-07-15
Somalia,2024,https://documents.worldbank.org/curated/en/099121924162519492/pdf/BOSIB-68995492-4853-4626-96c3-d3bba0e27f03.pdf,World Bank/IMF,Somalia - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #195794; published 2024-12-20
Somalia,2025,https://documents.worldbank.org/curated/en/099080525183543961/pdf/BOSIB-16b7a446-b41c-4c32-be37-31b2f84a2d1b.pdf,World Bank/IMF,Somalia - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #203650; published 2025-07-31
Somalia,2025,https://documents.worldbank.org/curated/en/099020226161039171/pdf/BOSIB-54446672-d7b0-404a-81c9-5785b67a3fd5.pdf,World Bank/IMF,Somalia - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #208149; published 2025-12-31
Somalia,2005,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Somalia,2006,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Somalia,2007,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Somalia,2008,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Somalia,2009,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Somalia,2010,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Somalia,2011,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Somalia,2012,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Somalia,2013,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Somalia,2014,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Somalia,2015,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Somalia,2016,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Somalia,2017,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Somalia,2018,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Somalia,2021,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
South Sudan,2019,https://documents.worldbank.org/curated/en/778011561648036805/pdf/IBArchive-c7f51c29-a9b9-4d90-a66d-cf06990ce909.pdf,World Bank/IMF,South Sudan : Joint Bank-Fund Debt Sustainability Analysis - 2019 Update,Needs Verification,WB Report #138470; published 2019-06-20
South Sudan,2020,https://documents.worldbank.org/curated/en/364251608338089749/pdf/IBArchive-595ac2cf-9237-4c06-a929-56d3d95ac947.pdf,World Bank/IMF,Republic of South Sudan - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #155231; published 2020-11-01
South Sudan,2022,https://documents.worldbank.org/curated/en/099430008152253797/pdf/BOSIB-5d96b003-d963-4f24-8504-55f3e1376b1f.pdf,World Bank/IMF,South Sudan - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #175184; published 2022-08-15
South Sudan,2023,https://documents.worldbank.org/curated/en/099182003172333997/pdf/BOSIB-6500bc95-2624-439d-8231-8d0a2155169f.pdf,World Bank/IMF,Republic of South Sudan - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #180932; published 2023-03-31
South Sudan,2024,https://documents.worldbank.org/curated/en/099073024144525704/pdf/BOSIB-7631bdc8-49da-43da-9816-89c72f5ea197.pdf,World Bank/IMF,Republic of South Sudan - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #192783; published 2024-06-30
South Sudan,2005,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
South Sudan,2006,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
South Sudan,2007,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
South Sudan,2008,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
South Sudan,2009,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
South Sudan,2010,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
South Sudan,2011,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
South Sudan,2012,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
South Sudan,2013,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
South Sudan,2014,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
South Sudan,2015,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
South Sudan,2016,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
South Sudan,2017,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
South Sudan,2018,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
South Sudan,2021,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
South Sudan,2025,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
St. Vincent and the Grenadines,2019,https://documents.worldbank.org/curated/en/123581561473827401/pdf/IBArchive-a361102d-f60a-4fcb-97d5-402b7acaa822.pdf,World Bank/IMF,St. Vincent and Grenadines - Joint Bank-Fund Debt Sustainability Analysis : 2018 Update,Needs Verification,WB Report #138310; published 2019-06-21
St. Vincent and the Grenadines,2020,https://documents.worldbank.org/curated/en/697391594937407424/pdf/IBArchive-72eab8ee-cb55-4cc4-89ae-44e18d594abe.pdf,World Bank/IMF,St. Vincent and Grenadines - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #150918; published 2020-05-01
St. Vincent and the Grenadines,2005,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
St. Vincent and the Grenadines,2006,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
St. Vincent and the Grenadines,2007,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
St. Vincent and the Grenadines,2008,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
St. Vincent and the Grenadines,2009,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
St. Vincent and the Grenadines,2010,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
St. Vincent and the Grenadines,2011,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
St. Vincent and the Grenadines,2012,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
St. Vincent and the Grenadines,2013,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
St. Vincent and the Grenadines,2014,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
St. Vincent and the Grenadines,2015,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
St. Vincent and the Grenadines,2016,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
St. Vincent and the Grenadines,2017,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
St. Vincent and the Grenadines,2018,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
St. Vincent and the Grenadines,2021,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
St. Vincent and the Grenadines,2022,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
St. Vincent and the Grenadines,2023,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
St. Vincent and the Grenadines,2024,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
St. Vincent and the Grenadines,2025,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Sudan,2013,https://documents.worldbank.org/curated/en/450241468129614241/pdf/Sudan-Joint-bank-fund-debt-sustainability-analysis-2013-update.pdf,World Bank/IMF,Sudan - Joint bank-fund debt sustainability analysis : 2013 update,Needs Verification,WB Report #82376; published 2013-09-05
Sudan,2020,https://documents.worldbank.org/curated/en/956081600793651592/pdf/IBArchive-668c597f-0a35-4c75-8513-f29610183af2.pdf,World Bank/IMF,Sudan - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #153196; published 2020-02-01
Sudan,2020,https://documents.worldbank.org/curated/en/739721606752413516/pdf/IBArchive-f9ba6f07-4fdf-4cb3-a192-b6fe2e916d79.pdf,World Bank/IMF,Sudan - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #154622; published 2020-09-30
Sudan,2005,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Sudan,2006,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Sudan,2007,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Sudan,2008,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Sudan,2009,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Sudan,2010,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Sudan,2011,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Sudan,2012,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Sudan,2014,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Sudan,2015,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Sudan,2016,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Sudan,2017,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Sudan,2018,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Sudan,2019,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Sudan,2021,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Sudan,2022,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Sudan,2023,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Sudan,2024,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Sudan,2025,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tajikistan,2013,https://documents.worldbank.org/curated/en/117031468119375224/pdf/809690BR0Tajik0600OUO0900Box379825B.pdf,World Bank/IMF,Tajikistan - Joint bank-fund debt sustainability analysis : 2013 update,Needs Verification,WB Report #80969; published 2013-07-19
Tajikistan,2020,https://documents.worldbank.org/curated/en/209181595281237113/pdf/IBArchive-ae67e867-36db-48d9-9817-5182d2d851de.pdf,World Bank/IMF,Tajikistan - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #150980; published 2020-05-01
Tajikistan,2022,https://documents.worldbank.org/curated/en/898361648492593191/pdf/IBArchive-2339d9a8-ed2f-41e3-812d-74e773daf2f0.pdf,World Bank/IMF,Republic of Tajikistan - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #169931; published 2022-03-01
Tajikistan,2023,https://documents.worldbank.org/curated/en/099042523054016395/pdf/BOSIB-052a2304-fb40-4472-81e0-ae50bf130776.pdf,World Bank/IMF,Tajikistan - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #181748; published 2023-02-28
Tajikistan,2024,https://documents.worldbank.org/curated/en/099040124151512723/pdf/BOSIB-6159e517-2c1e-4af4-8b23-55d4f8be346e.pdf,World Bank/IMF,Tajikistan - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #188798; published 2024-02-29
Tajikistan,2025,https://documents.worldbank.org/curated/en/099091825170016730/pdf/BOSIB-f3c4c161-7123-4c2d-a412-7d3be29fa34a.pdf,World Bank/IMF,Tajikistan - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #204616; published 2025-09-30
Tajikistan,2005,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tajikistan,2006,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tajikistan,2007,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tajikistan,2008,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tajikistan,2009,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tajikistan,2010,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tajikistan,2011,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tajikistan,2012,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tajikistan,2014,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tajikistan,2015,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tajikistan,2016,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tajikistan,2017,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tajikistan,2018,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tajikistan,2019,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tajikistan,2021,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tanzania,2014,https://documents.worldbank.org/curated/en/663211467812507100/pdf/Tanzania-Joint-bank-fund-debt-sustainability-analysis-2014-update.pdf,World Bank/IMF,Tanzania  - Joint bank-fund debt sustainability analysis 2014 update,Needs Verification,WB Report #88925; published 2014-04-04
Tanzania,2021,https://documents.worldbank.org/curated/en/217701632497225792/pdf/IBArchive-a139d5db-2d9c-40cd-a0d7-534e4bc90a93.pdf,World Bank/IMF,Tanzania - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #164418; published 2021-09-01
Tanzania,2022,https://documents.worldbank.org/curated/en/099825109132256349/pdf/BOSIB-38c26bd5-76a2-45b7-ad97-ba2b23f321a4.pdf,World Bank/IMF,Tanzania - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #175991; published 2022-08-30
Tanzania,2023,https://documents.worldbank.org/curated/en/099061223160025050/pdf/BOSIB-84202eae-08a9-46b2-bf1c-f7351778b19c.pdf,World Bank/IMF,Tanzania - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #182791; published 2023-04-30
Tanzania,2024,https://documents.worldbank.org/curated/en/099073024163541283/pdf/BOSIB-b3dffeb1-4d3a-4ff9-bafc-16a7f6f34054.pdf,World Bank/IMF,Tanzania - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #192787; published 2024-06-30
Tanzania,2025,https://documents.worldbank.org/curated/en/099071725122014113/pdf/BOSIB-f9e401a6-e13b-4f9b-8992-ac42b35ee837.pdf,World Bank/IMF,United Republic of Tanzania – Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #203302; published 2025-07-31
Tanzania,2005,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tanzania,2006,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tanzania,2007,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tanzania,2008,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tanzania,2009,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tanzania,2010,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tanzania,2011,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tanzania,2012,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tanzania,2013,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tanzania,2015,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tanzania,2016,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tanzania,2017,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tanzania,2018,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tanzania,2019,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tanzania,2020,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Timor Leste,2005,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Timor Leste,2006,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Timor Leste,2007,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Timor Leste,2008,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Timor Leste,2009,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Timor Leste,2010,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Timor Leste,2011,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Timor Leste,2012,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Timor Leste,2013,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Timor Leste,2014,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Timor Leste,2015,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Timor Leste,2016,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Timor Leste,2017,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Timor Leste,2018,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Timor Leste,2019,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Timor Leste,2020,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Timor Leste,2021,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Timor Leste,2022,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Timor Leste,2023,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Timor Leste,2024,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Timor Leste,2025,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Togo,2013,https://documents.worldbank.org/curated/en/996101467812122897/pdf/Togo-Joint-Bank-Fund-debt-sustainability-analysis-2013-update.pdf,World Bank/IMF,Togo - Joint Bank-Fund debt sustainability analysis 2013 update,Needs Verification,WB Report #84436; published 2013-11-15
Togo,2018,https://documents.worldbank.org/curated/en/434151539632460778/pdf/Togo-Joint-Bank-Fund-Debt-Sustainability-Analysis-2018-Update.pdf,World Bank/IMF,Togo - Joint Bank-Fund Debt Sustainability Analysis : 2018 Update,Needs Verification,WB Report #130856; published 2018-10-01
Togo,2019,https://documents.worldbank.org/curated/en/775931570640103104/pdf/Togo-Joint-World-Bank-IMF-Debt-Sustainability-Analysis-July-2019.pdf,World Bank/IMF,Togo- Joint World Bank-IMF Debt Sustainability Analysis : July 2019,Needs Verification,WB Report #142485; published 2019-07-01
Togo,2019,https://documents.worldbank.org/curated/en/393901574720079713/pdf/IBArchive-702fa431-7179-42a6-a709-f791552e36c8.pdf,World Bank/IMF,Togo - Joint World Bank-IMF Debt Sustainability Analysis : October 2019,Needs Verification,WB Report #143798; published 2019-10-01
Togo,2020,https://documents.worldbank.org/curated/en/836781594937297351/pdf/IBArchive-d0a09c26-1732-4b75-bbe2-e8e2cbb9251f.pdf,World Bank/IMF,Togo - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #150917; published 2020-04-01
Togo,2022,https://documents.worldbank.org/curated/en/099740001042322096/pdf/BOSIB-f5fdaf51-a427-4064-a6be-e2ed5f0bf254.pdf,World Bank/IMF,Togo - COVID-19 Education Response Project,Needs Verification,WB Report #ICR6036; published 2022-12-23
Togo,2024,https://documents.worldbank.org/curated/en/099031524151039562/pdf/BOSIB-cc598018-dce6-42c6-a089-1742ba2205ad.pdf,World Bank/IMF,Togo - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #188350; published 2024-03-15
Togo,2024,https://documents.worldbank.org/curated/en/099103124193514337/pdf/BOSIB-b1a6e86b-7bee-4fdf-9e2c-dd4f1762c1d4.pdf,World Bank/IMF,Togo - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #194460; published 2024-09-01
Togo,2024,https://documents.worldbank.org/curated/en/099030525114540015/pdf/BOSIB-2beac437-303e-48aa-97b8-9d195d865cc6.pdf,World Bank/IMF,Togo - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #197639; published 2024-12-31
Togo,2025,https://documents.worldbank.org/curated/en/099071725180528272/pdf/BOSIB-bc7443be-1061-45ab-b968-ff41d05c9698.pdf,World Bank/IMF,Togo - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #203300; published 2025-07-31
Togo,2005,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Togo,2006,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Togo,2007,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Togo,2008,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Togo,2009,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Togo,2010,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Togo,2011,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Togo,2012,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Togo,2014,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Togo,2015,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Togo,2016,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Togo,2017,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Togo,2021,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Togo,2023,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tonga,2013,https://documents.worldbank.org/curated/en/337541468112132394/pdf/Tonga-joint-bank-fund-debt-sustainability-analysis-2013-updates.pdf,World Bank/IMF,Tonga - joint bank-fund debt sustainability analysis : 2013 updates,Needs Verification,WB Report #80001; published 2013-05-30
Tonga,2021,https://documents.worldbank.org/curated/en/657451613142701980/pdf/IBArchive-f15337e0-e40a-4200-aec0-7f65389c773c.pdf,World Bank/IMF,Tonga - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #156619; published 2021-01-01
Tonga,2022,https://documents.worldbank.org/curated/en/099805007272241373/pdf/BOSIB-e078c661-355a-4bf3-bab6-738b13575b8a.pdf,World Bank/IMF,Tonga - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #174555; published 2022-07-01
Tonga,2023,https://documents.worldbank.org/curated/en/099112923135028924/pdf/BOSIB-7ab781c4-e277-419f-8e5d-e81a0c4daa00.pdf,World Bank/IMF,Tonga - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #186106; published 2023-11-30
Tonga,2024,https://documents.worldbank.org/curated/en/099121224095535700/pdf/BOSIB-19dd24b4-b082-461c-a5db-2510436763cb.pdf,World Bank/IMF,Tonga - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #195580; published 2024-11-01
Tonga,2025,https://documents.worldbank.org/curated/en/099012326152552028/pdf/BOSIB-caf655fa-adfc-4b75-8ed3-a9712975fdb8.pdf,World Bank/IMF,Tonga - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #208021; published 2025-11-30
Tonga,2005,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tonga,2006,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tonga,2007,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tonga,2008,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tonga,2009,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tonga,2010,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tonga,2011,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tonga,2012,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tonga,2014,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tonga,2015,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tonga,2016,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tonga,2017,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tonga,2018,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tonga,2019,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
Tonga,2020,,,,Manual Review,"No DSA found in WB API, known reports, or web search"
